meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1219,9161,27,12,2023-09-16T13:57:03.390000+00:00,31.175,46.39,39.17,273,201,False,116.735,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",276
1219,9161,4,12,2023-09-16T13:57:07.968000+00:00,31.906,51.75,40.6,210,202,False,124.256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",246
1219,9161,63,7,2023-09-16T13:57:13.702000+00:00,,49.996,,280,251,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",[2049],
1219,9161,55,11,2023-09-16T13:57:16.061000+00:00,34.865,50.132,41.82,208,187,False,126.817,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",248
1219,9161,44,6,2023-09-16T13:57:18.515000+00:00,,52.697,,233,242,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",[2049],
1219,9161,16,12,2023-09-16T13:57:25.702000+00:00,33.689,46.467,39.529,265,223,False,119.685,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",239
1219,9161,14,9,2023-09-16T13:57:33.092000+00:00,36.809,53.068,78.918,205,194,False,168.795,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",198
1219,9161,40,12,2023-09-16T13:58:01.061000+00:00,35.931,51.62,40.329,235,234,False,127.88,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",285
1219,9161,31,9,2023-09-16T13:58:08.061000+00:00,34.379,47.678,41.029,252,217,False,123.086,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",283
1219,9161,23,9,2023-09-16T13:58:20.763000+00:00,33.51,45.37,37.765,241,240,False,116.645,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",289
1219,9161,10,9,2023-09-16T13:58:27.123000+00:00,32.682,48.392,39.706,265,242,False,120.78,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",292
1219,9161,63,8,2023-09-16T13:59:07.606000+00:00,26.966,38.657,26.12,307,277,False,96.677,"[2049, 2049, 2049, 2051, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",298
1219,9161,44,7,2023-09-16T13:59:24.137000+00:00,27.095,38.911,26.013,307,276,False,96.374,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 0]",299
1219,9161,63,9,2023-09-16T14:00:39.292000+00:00,37.282,53.411,42.012,245,239,False,132.705,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",246
1219,9161,44,8,2023-09-16T14:00:56.089000+00:00,36.296,48.097,72.375,218,225,False,156.768,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",246
1219,9161,20,13,2023-09-16T14:03:50.320000+00:00,,57.387,,197,214,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,31,10,2023-09-16T14:03:52.836000+00:00,,54.501,,243,251,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,22,9,2023-09-16T14:03:54.961000+00:00,,60.065,,223,231,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,27,13,2023-09-16T14:03:59.539000+00:00,,53.364,,288,236,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,10,10,2023-09-16T14:04:03.570000+00:00,,52.707,,202,271,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,40,13,2023-09-16T14:04:06.820000+00:00,,57.005,,217,222,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,1,12,2023-09-16T14:04:11.414000+00:00,,47.848,,260,257,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,14,10,2023-09-16T14:04:16.351000+00:00,,63.233,,257,252,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,55,12,2023-09-16T14:04:19.695000+00:00,,61.544,,285,250,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,11,12,2023-09-16T14:04:28.476000+00:00,,63.74,,274,238,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,16,13,2023-09-16T14:04:33.460000+00:00,,58.966,,245,239,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,4,13,2023-09-16T14:04:40.944000+00:00,,63.52,,269,230,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,63,10,2023-09-16T14:05:09.944000+00:00,,53.823,,268,243,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,44,9,2023-09-16T14:05:16.022000+00:00,,53.643,,255,243,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,23,10,2023-09-16T14:05:21.912000+00:00,,52.272,,306,275,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,20,14,2023-09-16T14:05:58.583000+00:00,27.026,38.757,26.109,312,279,False,102.529,"[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2051, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2049, 0]",301
1219,9161,31,11,2023-09-16T14:06:07.099000+00:00,27.143,38.881,26.065,308,277,False,108.98,"[2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]",299
1219,9161,27,14,2023-09-16T14:06:14.630000+00:00,26.943,38.875,26.176,313,280,False,107.168,"[2049, 2049, 2049, 2048, 2049, 2049, 2051, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2051]","[2048, 2048, 2048, 2049, 2049, 2049, 2048, 0]",301
1219,9161,1,13,2023-09-16T14:06:23.646000+00:00,27.255,38.896,26.022,310,277,False,110.897,"[2049, 2048, 2049, 2048, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2051, 2051, 0]",302
1219,9161,10,11,2023-09-16T14:06:30.942000+00:00,27.178,39.074,26.022,307,277,False,117.477,"[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2049, 2048]","[2051, 2049, 2048, 2048, 2048, 2049, 2049, 2048]",299
1219,9161,22,10,2023-09-16T14:06:37.973000+00:00,27.177,38.828,62.164,306,275,False,123.969,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",296
1219,9161,40,14,2023-09-16T14:06:45.036000+00:00,27.298,38.716,26.152,307,276,False,124.028,"[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",297
1219,9161,14,11,2023-09-16T14:06:54.692000+00:00,27.01,38.925,42.983,309,276,False,113.195,"[2049, 2048, 2049, 2049, 2048, 2049, 2049, 2048]","[2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",300
1219,9161,55,13,2023-09-16T14:07:01.489000+00:00,26.836,38.497,26.106,313,280,False,115.964,"[2051, 2049, 2051, 2051, 2051, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2048, 2049, 2048]",303
1219,9161,11,13,2023-09-16T14:07:07.832000+00:00,50.251,61.545,48.901,171,158,False,158.934,"[2049, 2051, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",300
1219,9161,16,14,2023-09-16T14:07:15.410000+00:00,27.391,38.732,25.889,311,279,False,117.63,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",301
1219,9161,4,14,2023-09-16T14:07:22.816000+00:00,39.729,54.098,39.839,211,227,False,142.507,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",300
1219,9161,63,11,2023-09-16T14:07:28.894000+00:00,27.224,59.263,45.47,306,170,False,131.856,"[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",287
1219,9161,20,15,2023-09-16T14:07:30.426000+00:00,40.506,48.85,42.356,263,246,False,131.712,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",261
1219,9161,23,11,2023-09-16T14:07:32.941000+00:00,27.222,39.309,26.616,312,278,False,107.521,"[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2049, 2048, 0]",302
1219,9161,31,12,2023-09-16T14:07:39.144000+00:00,37.125,51.447,43.004,204,172,False,131.576,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",291
1219,9161,44,10,2023-09-16T14:07:40.582000+00:00,27.102,48.236,47.144,309,197,False,125.865,"[2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",303
1219,9161,27,15,2023-09-16T14:07:46.597000+00:00,32.663,50.488,42.263,239,185,False,125.414,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",241
1219,9161,1,14,2023-09-16T14:07:55.753000+00:00,31.541,45.423,40.618,245,224,False,117.582,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",221
1219,9161,10,12,2023-09-16T14:08:03.206000+00:00,36.482,53.005,84.748,253,188,False,174.235,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",291
1219,9161,40,15,2023-09-16T14:08:17.159000+00:00,40.669,47.981,41.149,262,215,False,129.799,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",292
1219,9161,55,14,2023-09-16T14:08:32.909000+00:00,34.75,50.534,41.602,230,180,False,126.886,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",234
1219,9161,16,15,2023-09-16T14:08:47.409000+00:00,38.453,47.75,39.575,227,225,False,125.778,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",216
1219,9161,23,12,2023-09-16T14:09:06.065000+00:00,36.565,51.836,46.244,252,154,False,134.645,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",284
1219,9161,20,16,2023-09-16T14:16:02.370000+00:00,,55.137,30.268,177,248,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2051, 2049]","[2051, 2051, 2051, 2051, 2051, 2051, 2051]",
1219,9161,27,16,2023-09-16T14:16:07.838000+00:00,,54.771,39.202,259,242,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,14,12,2023-09-16T14:16:11.885000+00:00,,59.223,40.785,250,246,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,55,15,2023-09-16T14:16:14.104000+00:00,,51.738,52.466,274,253,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2051]",
1219,9161,4,15,2023-09-16T14:16:20.823000+00:00,,52.417,41.325,279,247,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051]",
1219,9161,16,16,2023-09-16T14:16:24.104000+00:00,,55.821,46.257,211,241,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,40,16,2023-09-16T14:16:27.229000+00:00,,60.237,46.84,264,203,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,31,13,2023-09-16T14:16:58.666000+00:00,,53.389,47.894,280,248,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,63,12,2023-09-16T14:17:20.993000+00:00,,53.615,37.959,275,248,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,44,11,2023-09-16T14:17:27.618000+00:00,,53.248,37.572,255,243,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]",
1219,9161,20,17,2023-09-16T14:18:09.649000+00:00,27.076,39.142,26.178,310,278,False,92.396,"[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2051, 2051, 2049, 2051, 2051, 2051, 2051, 0]",301
1219,9161,27,17,2023-09-16T14:18:20.383000+00:00,27.206,39.069,26.262,311,279,False,92.537,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2051, 2049, 2049, 2049]",300
1219,9161,14,13,2023-09-16T14:18:31.789000+00:00,27.099,39.016,26.053,307,277,False,92.168,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2048]",301
1219,9161,4,16,2023-09-16T14:18:39.023000+00:00,26.876,38.738,25.925,310,279,False,91.539,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2051, 2049, 2051, 0]",301
1219,9161,55,16,2023-09-16T14:18:47.414000+00:00,26.881,38.477,25.812,313,280,False,91.17,"[2051, 2049, 2049, 2051, 2049, 2049, 2049, 2051]","[2049, 2051, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2051, 2049, 2051]",303
1219,9161,16,17,2023-09-16T14:18:58.007000+00:00,26.878,38.604,25.939,312,280,False,91.421,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",302
1219,9161,40,17,2023-09-16T14:19:05.601000+00:00,27.376,39.092,26.343,306,276,False,92.811,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",297
1219,9161,31,14,2023-09-16T14:19:13.679000+00:00,27.252,39.1,26.212,308,277,False,92.564,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",299
1219,9161,63,13,2023-09-16T14:19:27.132000+00:00,26.872,38.787,26.141,307,277,False,91.8,"[2049, 2049, 2051, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",300
1219,9161,44,12,2023-09-16T14:19:34.678000+00:00,27.01,38.764,26.136,309,278,False,91.91,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2048]",300
1219,9161,20,18,2023-09-16T14:19:42.069000+00:00,31.453,45.259,36.996,263,247,False,113.708,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",293
1219,9161,27,18,2023-09-16T14:19:52.897000+00:00,31.157,44.695,37.2,273,235,False,113.052,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",280
1219,9161,14,14,2023-09-16T14:20:03.928000+00:00,30.283,44.899,39.039,233,207,False,114.221,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",246
1219,9161,4,17,2023-09-16T14:20:10.615000+00:00,31.705,47.613,39.951,216,210,False,119.269,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",244
1219,9161,55,17,2023-09-16T14:20:18.584000+00:00,33.179,45.481,38.16,246,233,False,116.82,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",265
1219,9161,16,18,2023-09-16T14:20:29.365000+00:00,30.831,42.903,37.091,277,251,False,110.825,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",237
1219,9161,40,18,2023-09-16T14:20:38.396000+00:00,34.638,49.036,39.839,231,235,False,123.513,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",290
1219,9161,31,15,2023-09-16T14:20:46.349000+00:00,33.007,48.763,43.107,204,201,False,124.877,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",273
1219,9161,63,14,2023-09-16T14:20:59.130000+00:00,34.941,47.996,39.699,272,252,False,122.636,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",214
1219,9161,44,13,2023-09-16T14:21:06.583000+00:00,32.763,46.218,39.053,241,204,False,118.034,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",240
1219,9161,20,19,2023-09-16T14:23:49.752000+00:00,,66.236,,134,147,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,27,19,2023-09-16T14:23:53.799000+00:00,,63.337,,231,228,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,14,15,2023-09-16T14:23:58.393000+00:00,,65.088,,189,258,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,55,18,2023-09-16T14:24:00.908000+00:00,,55.206,,288,258,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,16,19,2023-09-16T14:24:03.174000+00:00,,57.421,,249,224,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,4,18,2023-09-16T14:24:11.486000+00:00,,58.779,,285,254,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,40,19,2023-09-16T14:24:33.298000+00:00,,60.0,,241,203,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,31,16,2023-09-16T14:24:37.720000+00:00,,56.105,,283,251,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,63,15,2023-09-16T14:25:12.282000+00:00,,58.979,,262,224,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1219,9161,44,14,2023-09-16T14:25:24.766000+00:00,,57.309,,267,249,True,,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
